id,component,pred_delta_theta,true_delta_theta,error,cos_similarity
tmRNA-Stre.ther._CP000024,2,0.01645502395657897,0.022285714285714287,-0.005830690329135316,0.9904458464646055
tmRNA-Stre.ther._CP000024,3,0.019649961413163133,0.01917142857142857,0.00047853284173456426,0.9904458464646055
tmRNA-Stre.ther._CP000024,4,0.002963002267861454,0.004485714285714288,-0.001522712017852834,0.9904458464646055
tmRNA-Soda.glos._AP008232,1,0.023547827377984748,0.018844583333333335,0.004703244044651413,0.9387742121470257
tmRNA-Soda.glos._AP008232,2,0.015868706869100836,0.020099583333333334,-0.004230876464232498,0.9387742121470257
tmRNA-Soda.glos._AP008232,3,0.01950299115437537,0.020206041666666667,-0.0007030505122912964,0.9387742121470257
tmRNA-Soda.glos._AP008232,4,0.0032325780712784335,0.002061874999999999,0.0011707030712784345,0.9387742121470257
tmRNA-Xyle.fast._AE003849,1,0.023862891673232287,0.025166901408450702,-0.0013040097352184157,0.9155810303479379
tmRNA-Xyle.fast._AE003849,2,0.015478812707050284,0.015045070422535212,0.0004337422845150721,0.9155810303479379
tmRNA-Xyle.fast._AE003849,3,0.01932894592600513,0.020015492957746475,-0.0006865470317413448,0.9155810303479379
tmRNA-Xyle.fast._AE003849,4,0.0035771848859097407,0.0020535211267605634,0.0015236637591491773,0.9155810303479379
tmRNA-Stap.aure._BA000018,1,0.02308418509993044,0.015272596685082874,0.0078115884148475655,0.9925843917916432
tmRNA-Stap.aure._BA000018,2,0.016317471173560475,0.02224243093922652,-0.005924959765666045,0.9925843917916432
tmRNA-Stap.aure._BA000018,3,0.019610078799180964,0.019463756906077347,0.0001463218931036167,0.9925843917916432
tmRNA-Stap.aure._BA000018,4,0.0030379518662379565,0.0038487292817679566,-0.0008107774155300001,0.9925843917916432
tmRNA-Bact.mari._TRW-97084,1,0.02349388107948002,0.01745,0.006043881079480021,0.8053699730836972
tmRNA-Bact.mari._TRW-97084,2,0.01594987485486124,0.021114285714285714,-0.005164410859424474,0.8053699730836972
tmRNA-Bact.mari._TRW-97084,3,0.01954997178493149,0.020128571428571426,-0.0005785996436399356,0.8053699730836972
tmRNA-Bact.mari._TRW-97084,4,0.0031375507038868735,0.002314285714285714,0.0008232649896011595,0.8053699730836972
tmRNA-List.mono._AL591983,1,0.023271823378677114,0.017008108108108114,0.006263715270569001,0.9972999811065758
tmRNA-List.mono._AL591983,2,0.016131384979499938,0.02115135135135135,-0.0050199663718514115,0.9972999811065758
tmRNA-List.mono._AL591983,3,0.019561411363567253,0.019764864864864864,-0.00020345350129761033,0.9972999811065758
tmRNA-List.mono._AL591983,4,0.003127890793895944,0.003105405405405404,2.2485388490540124e-05,0.9972999811065758
tmRNA-Pelo.carb._CP000142,1,0.023527134651565414,0.0216063687150838,0.0019207659364816158,0.9755004246056197
tmRNA-Pelo.carb._CP000142,2,0.015829467249670923,0.017644022346368714,-0.001814555096697791,0.9755004246056197
tmRNA-Pelo.carb._CP000142,3,0.019437104476052625,0.01982759776536313,-0.0003904932893105048,0.9755004246056197
tmRNA-Pelo.carb._CP000142,4,0.003372062572691882,0.0026772067039106152,0.0006948558687812668,0.9755004246056197
tmRNA-Baci.anth._AE016879,1,0.02324527860374558,0.01865985915492958,0.0045854194488159986,0.9450122976614524
tmRNA-Baci.anth._AE016879,2,0.01612055841087541,0.019692957746478872,-0.003572399335603462,0.9450122976614524
tmRNA-Baci.anth._AE016879,3,0.019523999893347358,0.01955070422535211,-2.6704332004752473e-05,0.9450122976614524
tmRNA-Baci.anth._AE016879,4,0.0032080467653203388,0.0034478873239436616,-0.0002398405586233228,0.9450122976614524
tmRNA-Salm.ente._TRW-295319,1,0.023624769590770683,0.02229181818181818,0.0013329514089525027,0.9832521588646852
tmRNA-Salm.ente._TRW-295319,2,0.015724101311475322,0.01724727272727273,-0.0015231714157974072,0.9832521588646852
tmRNA-Salm.ente._TRW-295319,3,0.019401600416701196,0.01998727272727273,-0.0005856723105715327,0.9832521588646852
tmRNA-Salm.ente._TRW-295319,4,0.0034402075397703593,0.002298181818181817,0.0011420257215885425,0.9832521588646852
tmRNA-Ther.mari._TRW-243274-1,1,0.02403121429073142,0.027775056179775284,-0.003743841889043864,0.9279347101971096
tmRNA-Ther.mari._TRW-243274-1,2,0.015310295327277363,0.01320067415730337,0.0021096211699739922,0.9279347101971096
tmRNA-Ther.mari._TRW-243274-1,3,0.019283396081659694,0.02022393258426966,-0.0009405365026099663,0.9279347101971096
tmRNA-Ther.mari._TRW-243274-1,4,0.0036618331003437764,0.0014482022471910124,0.002213630853152764,0.9279347101971096
tmRNA-Geob.sulf._AE017180,1,0.023739475186674186,0.024235730337078654,-0.0004962551504044677,0.992241066432674
tmRNA-Geob.sulf._AE017180,2,0.01559453743399659,0.01572876404494382,-0.00013422661094722801,0.992241066432674
tmRNA-Geob.sulf._AE017180,3,0.0193530024974644,0.019971123595505617,-0.0006181210980412168,0.992241066432674
tmRNA-Geob.sulf._AE017180,4,0.003534706041660172,0.0022066292134831477,0.0013280768281770244,0.992241066432674
tmRNA-Stap.epid._TRW-1282-1,1,0.02309591369214822,0.015001024930747925,0.008094888761400295,0.9618262028204552
tmRNA-Stap.epid._TRW-1282-1,2,0.0163188727142557,0.022417839335180052,-0.006098966620924351,0.9618262028204552
tmRNA-Stap.epid._TRW-1282-1,3,0.019622576259749377,0.019422216066481996,0.0002003601932673814,0.9618262028204552
tmRNA-Stap.epid._TRW-1282-1,4,0.0030109908300643188,0.003953351800554016,-0.0009423609704896974,0.9618262028204552
tmRNA-Lact.acid._CP000033,1,0.02286773085581299,0.012195582655826556,0.010672148199986433,0.9985383066633567
tmRNA-Lact.acid._CP000033,2,0.01657187827128493,0.024570298102981034,-0.007998419831696104,0.9985383066633567
tmRNA-Lact.acid._CP000033,3,0.019713606421128627,0.019398970189701898,0.00031463623142672856,0.9985383066633567
tmRNA-Lact.acid._CP000033,4,0.002834842610161723,0.004183089430894308,-0.0013482468207325852,0.9985383066633567
tmRNA-Esch.coli._CP000468,1,0.023505803554025838,0.021134793388429753,0.0023710101655960852,0.9544634266462889
tmRNA-Esch.coli._CP000468,2,0.01585039288746331,0.01807371900826446,-0.0022233261208011515,0.9544634266462889
tmRNA-Esch.coli._CP000468,3,0.019442364031076242,0.019904628099173552,-0.00046226406809730947,0.9544634266462889
tmRNA-Esch.coli._CP000468,4,0.0033624106732900736,0.0025461157024793376,0.000816294970810736,0.9544634266462889
tmRNA-Geob.meta._CP000148,1,0.023752933942018745,0.024432359550561798,-0.0006794256085430536,0.976900498587283
tmRNA-Geob.meta._CP000148,2,0.015592375129788347,0.01558831460674157,4.060523046776204e-06,0.976900498587283
tmRNA-Geob.meta._CP000148,3,0.019362847831995707,0.019985168539325842,-0.0006223207073301346,0.976900498587283
tmRNA-Geob.meta._CP000148,4,0.0035131942914916592,0.002164494382022473,0.0013486999094691862,0.976900498587283
tmRNA-Camp.coli._TRW-306254,1,0.02306392143869178,0.014452841225626742,0.008611080213065036,0.936297207862101
tmRNA-Camp.coli._TRW-306254,2,0.01636855282081774,0.022772256267409467,-0.006403703446591726,0.936297207862101
tmRNA-Camp.coli._TRW-306254,3,0.019652278922075096,0.01933877437325905,0.00031350454881604387,0.936297207862101
tmRNA-Camp.coli._TRW-306254,4,0.002950775070572103,0.004163676880222841,-0.0012129018096507377,0.936297207862101
tmRNA-Shig.dyse._CP000034,1,0.023567043603762737,0.021520468319559227,0.00204657528420351,0.9948824978857422
tmRNA-Shig.dyse._CP000034,2,0.015793316589845376,0.01779823691460055,-0.0020049203247551745,0.9948824978857422
tmRNA-Shig.dyse._CP000034,3,0.019430840799058158,0.019932176308539943,-0.0005013355094817852,0.9948824978857422
tmRNA-Shig.dyse._CP000034,4,0.003382621317861101,0.0024634710743801636,0.0009191502434809373,0.9948824978857422
tmRNA-Bact.frag._CR626927,1,0.02332942395899249,0.015597688442211053,0.007731735516781439,0.996663090932575
tmRNA-Bact.frag._CR626927,2,0.016101270491129048,0.02267879396984925,-0.006577523478720201,0.996663090932575
tmRNA-Bact.frag._CR626927,3,0.019578675393877698,0.020284120603015075,-0.0007054452091373765,0.996663090932575
tmRNA-Bact.frag._CR626927,4,0.0030879758541924067,0.0021076381909547756,0.000980337663237631,0.996663090932575
tmRNA-Guil.thet._AF041468,1,0.022043291986839613,0.006168593272171257,0.015874698714668355,0.982041935018116
tmRNA-Guil.thet._AF041468,2,0.017408065339546388,0.028095290519877678,-0.01068722518033129,0.982041935018116
tmRNA-Guil.thet._AF041468,3,0.019949578200388018,0.018038470948012232,0.0019111072523757856,0.982041935018116
tmRNA-Guil.thet._AF041468,4,0.0023932526774548273,0.007424587155963301,-0.005031334478508474,0.982041935018116
tmRNA-Myco.geni._TRW-243273,1,0.022776761066131752,0.009339381443298971,0.013437379622832781,0.9980088363302563
tmRNA-Myco.geni._TRW-243273,2,0.016688173775006858,0.026963298969072166,-0.010275125194065308,0.9980088363302563
tmRNA-Myco.geni._TRW-243273,3,0.019768294331245172,0.019615670103092783,0.00015262422815238985,0.9980088363302563
tmRNA-Myco.geni._TRW-243273,4,0.002726043430219367,0.003912989690721648,-0.0011869462605022807,0.9980088363302563
tmRNA-Meth.caps._AE017282,1,0.02380215779963117,0.02521887640449438,-0.001416718604863209,0.9781378461885908
tmRNA-Meth.caps._AE017282,2,0.015526745391196743,0.015026516853932585,0.0005002285372641586,0.9781378461885908
tmRNA-Meth.caps._AE017282,3,0.019330034396855652,0.02004134831460674,-0.0007113139177510885,0.9781378461885908
tmRNA-Meth.caps._AE017282,4,0.0035788209227458167,0.001995955056179777,0.0015828658665660396,0.9781378461885908
tmRNA-Paen.larv._TRW-1464,1,0.0235514850241637,0.02099272479564033,0.0025587602285233706,0.9244880462404473
tmRNA-Paen.larv._TRW-1464,2,0.015837676255244924,0.01824948228882834,-0.0024118060335834163,0.9244880462404473
tmRNA-Paen.larv._TRW-1464,3,0.01946936940355851,0.01998305177111716,-0.0005136823675586516,0.9244880462404473
tmRNA-Paen.larv._TRW-1464,4,0.0033028393135602994,0.0023908446866485007,0.0009119946269117987,0.9244880462404473
tmRNA-Burk.fung._TRW-266265,1,0.023715369033408328,0.022494594594594595,0.0012207744388137327,0.9877528869384827
tmRNA-Burk.fung._TRW-266265,2,0.01565093910451664,0.017232432432432436,-0.001581493327915795,0.9877528869384827
tmRNA-Burk.fung._TRW-266265,3,0.019397998809300595,0.020156756756756752,-0.0007587579474561575,0.9877528869384827
tmRNA-Burk.fung._TRW-266265,4,0.003441914171891762,0.0019297297297297305,0.0015121844421620316,0.9877528869384827
tmRNA-Bord.aviu._AM167904,1,0.02393363749836892,0.02230275862068966,0.0016308788776792614,0.993421936737618
tmRNA-Bord.aviu._AM167904,2,0.015469012616268,0.018038029556650247,-0.002569016940382248,0.993421936737618
tmRNA-Bord.aviu._AM167904,3,0.01938256504096777,0.020940197044334974,-0.0015576320033672056,0.993421936737618
tmRNA-Bord.aviu._AM167904,4,0.003460193462592173,0.0002994088669950744,0.003160784595597099,0.993421936737618
tmRNA-uncu.bact._TRW-32033-1,1,0.023834693396525317,0.025905423728813555,-0.0020707303322882384,0.9609309434124633
tmRNA-uncu.bact._TRW-32033-1,2,0.01548813171012942,0.01449898305084746,0.0009891486592819593,0.9609309434124633
tmRNA-uncu.bact._TRW-32033-1,3,0.019314027866562285,0.020046101694915254,-0.0007320738283529693,0.9609309434124633
tmRNA-uncu.bact._TRW-32033-1,4,0.0036102839316258335,0.0019416949152542393,0.0016685890163715942,0.9609309434124633
tmRNA-Grac.tenu._AY673996,1,0.02166963768202142,-0.0009709090909090909,0.022640546772930512,0.9550533208893145
tmRNA-Grac.tenu._AY673996,2,0.01781335169090448,0.03447636363636364,-0.016663011945459157,0.9550533208893145
tmRNA-Grac.tenu._AY673996,3,0.02008789256871357,0.019056363636363635,0.0010315289323499337,0.9550533208893145
tmRNA-Grac.tenu._AY673996,4,0.002127345408695975,0.005750909090909091,-0.003623563682213116,0.9550533208893145
tmRNA-Baci.subt._TRW-1423,1,0.023392119923781277,0.01920641873278237,0.004185701190998908,0.9883293678644808
tmRNA-Baci.subt._TRW-1423,2,0.01598021483907066,0.019451129476584023,-0.0034709146375133636,0.9883293678644808
tmRNA-Baci.subt._TRW-1423,3,0.019492213006997727,0.019766887052341597,-0.0002746740453438701,0.9883293678644808
tmRNA-Baci.subt._TRW-1423,4,0.0032652230547608172,0.0029593388429752054,0.0003058842117856118,0.9883293678644808
tmRNA-Shig.sonn._CP000038,1,0.02356080153647913,0.021134793388429753,0.0024260081480493786,0.9906788270321504
tmRNA-Shig.sonn._CP000038,2,0.015815884240853402,0.01807371900826446,-0.0022578347674110585,0.9906788270321504
tmRNA-Shig.sonn._CP000038,3,0.01945198647469055,0.019904628099173552,-0.0004526416244830002,0.9906788270321504
tmRNA-Shig.sonn._CP000038,4,0.0033386863249082487,0.0025461157024793376,0.0007925706224289112,0.9906788270321504
tmRNA-Haem.infl._L42023,1,0.023349207475668658,0.01825497267759563,0.005094234798073027,0.9908995340089752
tmRNA-Haem.infl._L42023,2,0.016039832142119792,0.020186448087431693,-0.004146615945311901,0.9908995340089752
tmRNA-Haem.infl._L42023,3,0.019523683685452355,0.019765355191256828,-0.00024167150580447355,0.9908995340089752
tmRNA-Haem.infl._L42023,4,0.003202004693363212,0.003023934426229509,0.00017807026713370297,0.9908995340089752
tmRNA-Psyc.cryo._CP000323,1,0.023270708361893568,0.016012729805013927,0.007257978556879641,0.6721562291592129
tmRNA-Psyc.cryo._CP000323,2,0.01616739275888942,0.021658050139275766,-0.005490657380386347,0.6721562291592129
tmRNA-Psyc.cryo._CP000323,3,0.019603314469654513,0.019450194986072422,0.0001531194835820912,0.6721562291592129
tmRNA-Psyc.cryo._CP000323,4,0.003040101378989331,0.003829415041782729,-0.0007893136627933977,0.6721562291592129
tmRNA-Pseu.syri._CP000058,1,0.023579407402654216,0.020164123711340208,0.0034152836913140076,0.938398670638743
tmRNA-Pseu.syri._CP000058,2,0.015811814974372004,0.019231340206185568,-0.0034195252318135645,0.938398670638743
tmRNA-Pseu.syri._CP000058,3,0.019464309302662814,0.020388865979381443,-0.000924556676718629,0.938398670638743
tmRNA-Pseu.syri._CP000058,4,0.0033116477587615684,0.001593402061855668,0.0017182456969059004,0.938398670638743
tmRNA-Prop.acne._TRW-1747-2,1,0.023532476607764315,0.02188875354107649,0.0016437230666878251,0.9936376616226659
tmRNA-Prop.acne._TRW-1747-2,2,0.015821802477654013,0.017349461756373936,-0.0015276592787199228,0.9936376616226659
tmRNA-Prop.acne._TRW-1747-2,3,0.019432896745908368,0.019737053824362607,-0.000304157078454239,0.9936376616226659
tmRNA-Prop.acne._TRW-1747-2,4,0.003380540590336361,0.0028488385269121812,0.0005317020634241798,0.9936376616226659
tmRNA-Azot.vine._TRW-354,1,0.023638813397316095,0.023815000000000003,-0.00017618660268390804,0.8741125145084204
tmRNA-Azot.vine._TRW-354,2,0.015701235946099575,0.015954999999999997,-0.0002537640539004224,0.8741125145084204
tmRNA-Azot.vine._TRW-354,3,0.019387301379410495,0.019852499999999995,-0.00046519862058949993,0.8741125145084204
tmRNA-Azot.vine._TRW-354,4,0.0034692833401188915,0.002482500000000002,0.0009867833401188894,0.8741125145084204
tmRNA-envi.sequ._TRW-32045-2,1,0.022677992103554645,0.012447101449275364,0.010230890654279281,0.9796943973121842
tmRNA-envi.sequ._TRW-32045-2,2,0.016694934253583746,0.023944927536231883,-0.007249993282648137,0.9796943973121842
tmRNA-envi.sequ._TRW-32045-2,3,0.01968518355178491,0.01888550724637681,0.0007996763054081008,0.9796943973121842
tmRNA-envi.sequ._TRW-32045-2,4,0.002906680158931349,0.0052434782608695675,-0.0023367981019382185,0.9796943973121842
tmRNA-uncu.bact._TRW-135621-1,1,0.023682838155332786,0.02011770780856423,0.0035651303467685545,0.9961371710495799
tmRNA-uncu.bact._TRW-135621-1,2,0.015718223781659154,0.01943163727959698,-0.003713413497937825,0.9961371710495799
tmRNA-uncu.bact._TRW-135621-1,3,0.019448194344593092,0.020584836272040306,-0.0011366419274472135,0.9961371710495799
tmRNA-uncu.bact._TRW-135621-1,4,0.003338764235186556,0.001185491183879092,0.002153273051307464,0.9961371710495799
tmRNA-Kleb.pneu._TRW-272620,1,0.0235137701916056,0.020941955922865012,0.0025718142687405875,0.9812016021204875
tmRNA-Kleb.pneu._TRW-272620,2,0.015842595286857573,0.01821146005509642,-0.002368864768238846,0.9812016021204875
tmRNA-Kleb.pneu._TRW-272620,3,0.019440420711196886,0.019890853994490355,-0.00045043328329346863,0.9812016021204875
tmRNA-Kleb.pneu._TRW-272620,4,0.0033659713996448738,0.002587438016528925,0.0007785333831159488,0.9812016021204875
tmRNA-Para.symb._BX908798,1,0.023049038276640243,0.011368518518518517,0.011680519758121725,0.9781893835163754
tmRNA-Para.symb._BX908798,2,0.01645517112148926,0.025829629629629633,-0.009374458508140372,0.9781893835163754
tmRNA-Para.symb._BX908798,3,0.019741816284828174,0.02013703703703704,-0.0003952207522088663,0.9781893835163754
tmRNA-Para.symb._BX908798,4,0.002763995642996394,0.0026888888888888865,7.510675410750747e-05,0.9781893835163754
tmRNA-Synt.acid._CP000252,1,0.023383981457195804,0.01971325842696629,0.003670723030229514,0.9966284814609084
tmRNA-Synt.acid._CP000252,2,0.01598225871490621,0.018959101123595508,-0.002976842408689298,0.9966284814609084
tmRNA-Synt.acid._CP000252,3,0.019487137505184292,0.01964808988764045,-0.00016095238245615942,0.9966284814609084
tmRNA-Synt.acid._CP000252,4,0.0032763902983428865,0.003175730337078653,0.00010065996126423348,0.9966284814609084
tmRNA-Shig.flex._CP000266,1,0.023509106948956773,0.021134793388429753,0.00237431356052702,0.8893290660909444
tmRNA-Shig.flex._CP000266,2,0.01586683261155411,0.01807371900826446,-0.0022068863967103503,0.8893290660909444
tmRNA-Shig.flex._CP000266,3,0.019465014528197683,0.019904628099173552,-0.00043961357097586917,0.8893290660909444
tmRNA-Shig.flex._CP000266,4,0.0033147045732011943,0.0025461157024793376,0.0007685888707218568,0.8893290660909444
tmRNA-Stre.gord._TRW-29390,1,0.022949834869024664,0.014014240687679086,0.008935594181345577,0.9603928688398549
tmRNA-Stre.gord._TRW-29390,2,0.016462759231148427,0.022899828080229227,-0.006437068849080799,0.9603928688398549
tmRNA-Stre.gord._TRW-29390,3,0.019659291270084343,0.019086017191977077,0.0005732740781072658,0.9603928688398549
tmRNA-Stre.gord._TRW-29390,4,0.002943432184079632,0.004721948424068768,-0.0017785162399891362,0.9603928688398549
tmRNA-Colw.psyc._CP000083,1,0.02337451728159842,0.020100000000000003,0.003274517281598416,0.9929539051597324
tmRNA-Colw.psyc._CP000083,2,0.015992842685876533,0.01857142857142857,-0.0025785858855520358,0.9929539051597324
tmRNA-Colw.psyc._CP000083,3,0.019491020693097477,0.01954285714285714,-5.183644975966309e-05,0.9929539051597324
tmRNA-Colw.psyc._CP000083,4,0.003268858722111848,0.003371428571428574,-0.00010256984931672573,0.9929539051597324
tmRNA-Chlo.tepi._TRW-194439,1,0.023768824962132618,0.02065227722772277,0.003116547734409846,0.9956788680182023
tmRNA-Chlo.tepi._TRW-194439,2,0.015634100925317355,0.01917980198019802,-0.0035457010548806643,0.9956788680182023
tmRNA-Chlo.tepi._TRW-194439,3,0.01942726645292387,0.0207780198019802,-0.0013507533490563287,0.9956788680182023
tmRNA-Chlo.tepi._TRW-194439,4,0.0033770977624413955,0.0007459405940594067,0.0026311571683819888,0.9956788680182023
tmRNA-Myco.tube._TRW-164513,1,0.024088281203144477,0.027519782608695652,-0.003431501405551176,0.9962781571742927
tmRNA-Myco.tube._TRW-164513,2,0.015248381850372538,0.013605869565217393,0.0016425122851551448,0.9962781571742927
tmRNA-Myco.tube._TRW-164513,3,0.019262253316808305,0.020471413043478257,-0.0012091597266699512,0.9962781571742927
tmRNA-Myco.tube._TRW-164513,4,0.00370248296777972,0.0009457608695652184,0.0027567220982145017,0.9962781571742927
tmRNA-Chlo.chlo._CP000108,1,0.023532366217793914,0.015962518703241894,0.00756984751455202,0.7176934982115148
tmRNA-Chlo.chlo._CP000108,2,0.015939365857873408,0.02247391521197008,-0.006534549354096673,0.7176934982115148
tmRNA-Chlo.chlo._CP000108,3,0.019572966570043437,0.02037660847880299,-0.0008036419087595545,0.7176934982115148
tmRNA-Chlo.chlo._CP000108,4,0.0030868529197286675,0.0018901745635910223,0.0011966783561376453,0.7176934982115148
tmRNA-Prop.acne._AE017283,1,0.023867202688382712,0.024058679245283023,-0.00019147655690031004,0.9494673024273694
tmRNA-Prop.acne._AE017283,2,0.015493304544044286,0.01613380053908356,-0.0006404959950392728,0.9494673024273694
tmRNA-Prop.acne._AE017283,3,0.01935020405332915,0.020290619946091642,-0.0009404158927624924,0.9494673024273694
tmRNA-Prop.acne._AE017283,4,0.003532333263123871,0.0015481401617250653,0.0019841931013988056,0.9494673024273694
tmRNA-Pseu.fluo._CP000094,1,0.023664710594821337,0.020274358974358975,0.003390351620462362,0.9946865769860398
tmRNA-Pseu.fluo._CP000094,2,0.015736178707831727,0.01918974358974359,-0.0034535648819118622,0.9946865769860398
tmRNA-Pseu.fluo._CP000094,3,0.019452869008403664,0.02044102564102564,-0.000988156632621976,0.9946865769860398
tmRNA-Pseu.fluo._CP000094,4,0.0033301320407780294,0.0014769230769230745,0.001853208963854955,0.9946865769860398
tmRNA-Myco.hyop._TRW-262719,1,0.02253340206770987,0.0015712009237875291,0.02096220114392234,0.9797657245034372
tmRNA-Myco.hyop._TRW-262719,2,0.01711492016449713,0.033347713625866054,-0.016232793461368925,0.9797657245034372
tmRNA-Myco.hyop._TRW-262719,3,0.0200524682586326,0.020057228637413396,-4.76037878079788e-06,0.9797657245034372
tmRNA-Myco.hyop._TRW-262719,4,0.0021458954533374566,0.0034883140877598195,-0.001342418634422363,0.9797657245034372
tmRNA-Buch.aphi._AE013218,1,0.022645237479692333,0.007177446808510639,0.015467790671181694,0.9638140754102712
tmRNA-Buch.aphi._AE013218,2,0.016863496808806413,0.02828468085106383,-0.011421184042257417,0.9638140754102712
tmRNA-Buch.aphi._AE013218,3,0.019855926945600566,0.019195531914893614,0.000660395030706952,0.9638140754102712
tmRNA-Buch.aphi._AE013218,4,0.002550783018599315,0.004933404255319148,-0.0023826212367198335,0.9638140754102712
tmRNA-Myco.hyop._TRW-295358,1,0.02221483223370716,0.0015960377358490586,0.020618794497858105,0.9829122382208583
tmRNA-Myco.hyop._TRW-295358,2,0.017297323413235137,0.03316283018867925,-0.015865506775444113,0.9829122382208583
tmRNA-Myco.hyop._TRW-295358,3,0.0199758845930485,0.019859716981132078,0.00011616761191642067,0.9829122382208583
tmRNA-Myco.hyop._TRW-295358,4,0.002327026999497853,0.003900849056603776,-0.0015738220571059232,0.9829122382208583
tmRNA-Chla.abor._CR848038,1,0.023266253751127706,0.012226470588235294,0.011039783162892412,0.9935201182103025
tmRNA-Chla.abor._CR848038,2,0.016224870562389235,0.025588235294117648,-0.009363364731728413,0.9935201182103025
tmRNA-Chla.abor._CR848038,3,0.019667733748505032,0.020641176470588236,-0.0009734427220832037,0.9935201182103025
tmRNA-Chla.abor._CR848038,4,0.0029053160917715233,0.001576470588235294,0.0013288455035362294,0.9935201182103025
tmRNA-Chla.cavi._AE015925,1,0.02328307640183211,0.012720588235294119,0.01056248816653799,0.9989060610739362
tmRNA-Chla.cavi._AE015925,2,0.016198512473461147,0.02523529411764706,-0.009036781644185914,0.9989060610739362
tmRNA-Chla.cavi._AE015925,3,0.019651835396971767,0.020676470588235293,-0.0010246351912635253,0.9989060610739362
tmRNA-Chla.cavi._AE015925,4,0.0029375660126829276,0.0014705882352941176,0.00146697777738881,0.9989060610739362
tmRNA-Ther.yell._TRW-289376,1,0.023569983396659125,0.021700000000000004,0.0018699833966591209,0.8291417415981172
tmRNA-Ther.yell._TRW-289376,2,0.015801836913414805,0.017428571428571425,-0.00162673451515662,0.8291417415981172
tmRNA-Ther.yell._TRW-289376,3,0.01944371330137222,0.019657142857142852,-0.000213429555770632,0.8291417415981172
tmRNA-Ther.yell._TRW-289376,4,0.003355440923144759,0.0030285714285714312,0.00032686949457332764,0.8291417415981172
tmRNA-Dict.ther._TRW-14,1,0.023437519700418546,0.020900000000000002,0.0025375197004185446,0.9979518917174461
tmRNA-Dict.ther._TRW-14,2,0.015917261403843613,0.018,-0.0020827385961563853,0.9979518917174461
tmRNA-Dict.ther._TRW-14,3,0.019459060628046025,0.0196,-0.0001409393719539742,0.9979518917174461
tmRNA-Dict.ther._TRW-14,4,0.0033318070895539103,0.0032000000000000023,0.00013180708955390797,0.9979518917174461
tmRNA-Myco.pulm._AL445565,1,0.0226914106042978,0.0072659689922480635,0.015425441612049739,0.9739699159500411
tmRNA-Myco.pulm._AL445565,2,0.01680108018087064,0.028425736434108527,-0.011624656253237886,0.9739699159500411
tmRNA-Myco.pulm._AL445565,3,0.019824128465774492,0.019445426356589145,0.0003787021091853464,0.9739699159500411
tmRNA-Myco.pulm._AL445565,4,0.0026144783392278133,0.0044037209302325575,-0.0017892425910047442,0.9739699159500411
tmRNA-Prot.mira._TRW-584,1,0.02337058529410053,0.01851316076294278,0.004857424531157752,0.9262184742421632
tmRNA-Prot.mira._TRW-584,2,0.016043549080703885,0.020020599455040873,-0.003977050374336988,0.9262184742421632
tmRNA-Prot.mira._TRW-584,3,0.01954784879077819,0.019805940054495912,-0.00025809126371772323,0.9262184742421632
tmRNA-Prot.mira._TRW-584,4,0.0031499567100392407,0.0029221798365122614,0.00022777687352697933,0.9262184742421632
tmRNA-Lact.sake._TRW-314315,1,0.023160154094263967,0.01662972972972973,0.006530424364534236,0.941447395995825
tmRNA-Lact.sake._TRW-314315,2,0.016210608062302616,0.02142162162162162,-0.005211013559319005,0.941447395995825
tmRNA-Lact.sake._TRW-314315,3,0.019552790315142933,0.01973783783783784,-0.0001850475226949054,0.941447395995825
tmRNA-Lact.sake._TRW-314315,4,0.0031531716557155337,0.0031864864864864866,-3.33148307709529e-05,0.941447395995825
tmRNA-Lact.delb._TRW-321956,1,0.02325216935914108,0.018173149171270716,0.005079020187870365,0.9527071979678898
tmRNA-Lact.delb._TRW-321956,2,0.016122274676007256,0.020170607734806632,-0.004048333058799376,0.9527071979678898
tmRNA-Lact.delb._TRW-321956,3,0.019532406906754257,0.019670939226519336,-0.00013853231976507924,0.9527071979678898
tmRNA-Lact.delb._TRW-321956,4,0.003189974591699712,0.0032271823204419905,-3.7207728742278366e-05,0.9527071979678898
tmRNA-Pseu.fluo._CP000076,1,0.023708300448943977,0.020844974619289337,0.00286332582965464,0.9939676067848787
tmRNA-Pseu.fluo._CP000076,2,0.015688624268385933,0.018856446700507616,-0.003167822432121683,0.9939676067848787
tmRNA-Pseu.fluo._CP000076,3,0.01943640627286997,0.020570355329949237,-0.001133949057079267,0.9939676067848787
tmRNA-Pseu.fluo._CP000076,4,0.003361838431147225,0.001168934010152285,0.00219290442099494,0.9939676067848787
SRP-protozoan-Tryp.cong._SDB-5692,1,0.02388796981557606,0.03229308243727599,-0.008405112621699927,0.9986151531391251
SRP-protozoan-Tryp.cong._SDB-5692,2,0.015326910429851572,0.008543512544802869,0.006783397885048703,0.9986151531391251
SRP-protozoan-Tryp.cong._SDB-5692,3,0.019170980726893237,0.018841648745519714,0.0003293319813735228,0.9986151531391251
SRP-protozoan-Tryp.cong._SDB-5692,4,0.00390678429421895,0.004055053763440859,-0.0001482694692219082,0.9986151531391251
SRP-small_bacterial-Stre.agal._CP000114,1,0.022469459022258845,0.027235454545454545,-0.004765995523195701,0.9210763374581313
SRP-small_bacterial-Stre.agal._CP000114,2,0.016627476022730247,0.008404675324675322,0.008222800698054925,0.9210763374581313
